"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030900","GO:0030900","forebrain development","377/14761","416/18986",0.90625,1.16564341846758,6.38505631975396,2.33321071356549e-12,1.34581042884818e-09,9.471583593818e-10,"6497/26038/3362/54361/2048/23028/3065/84879/6513/23334/55624/6491/1996/63950/7804/1600/85440/431707/22911/3737/3738/7482/4808/1141/63827/477/4009/9095/7143/51377/259266/9928/7832/493/6900/23380/5629/89780/27185/22884/6935/8829/6387/5592/22943/57178/10718/657/5728/6585/84287/25911/2253/2263/10579/664/6240/3746/5080/6506/25987/79659/85458/1813/3312/9638/50937/84623/3736/196500/113246/5830/55766/3845/120892/54407/7471/7846/552/10818/3747/317/55681/5992/23603/79600/64211/84678/5901/219409/9201/5101/5457/1638/6656/2290/7080/6751/51199/652/5015/3091/112840/23224/64398/5663/8650/2353/29954/123016/145258/64919/317762/26153/89839/7301/567/26258/8854/27023/8925/585/8482/25942/7026/3480/220/89927/54820/3684/6299/23322/583/9289/1459/999/23035/7531/1398/5048/9513/482/23135/81565/7314/4763/8851/3975/30837/5914/9001/1267/2648/2145/10642/84687/9241/6752/57045/1000/4677/30062/1943/10501/5802/3337/4854/333/7305/9253/558/7515/2909/2523/581/3398/151449/8648/238/6716/57142/5013/2016/27429/5455/3625/2736/22930/7852/4929/10716/57282/6326/79809/4036/1745/1746/285025/4760/1281/80055/8828/1385/2066/471/8941/29926/55054/2637/650/23236/8195/22903/22803/6754/1869/2691/6714/140679/63925/54149/351/10215/2618/65078/1399/4771/9215/6753/25777/7477/85358/5021/7476/5915/7155/8320/6331/1499/29072/7474/8820/27086/6092/6091/5449/200894/2932/5361/2624/66000/6259/7545/64805/8087/8893/2049/6434/3280/10460/4487/9353/3516/886/170825/2044/55236/306/56978/474/51176/5308/63973/79625/2247/79633/23657/84709/166614/9693/836/6531/6715/9037/1767/2255/3670/57688/23440/5122/153241/5307/4762/1436/3340/2890/1812/5626/7280/347733/81853/221692/3400/266727/114327/55122/5454/59336/7101/2534/4142/23353/340260/4852/358/2692/63974/3624/2737/4967/1956/9723/10371/1021/1749/5649/3912/93986/389549/5078/6608/91584/26047/2146/3361/6469/79648/10395/5108/137814/4747/84750/2260/6867/84376/55636/1392/157680/2131/83696/4781/5079/4915/23287/79048/6887/1902/80709/153090/26468/9355/7248/8022/4851/139411/170302/190/4983/546/3251/7547/2258/6658/554/4204/2316/55558",377
"GO:0048880","GO:0048880","sensory system development","382/14761","422/18986",0.90521327014218,1.16430994830428,6.38019773869154,2.53859207411773e-12,1.34581042884818e-09,9.471583593818e-10,"2782/6497/261734/10218/9927/1969/4237/2048/57822/25932/65979/3065/3208/1296/84879/149461/2301/4774/6121/343472/8412/118427/2780/128338/7482/204851/4853/2703/55891/10763/22926/5087/356/23418/779/10765/493/343035/5629/7042/7483/2625/7431/256297/22931/6935/8829/5979/196740/220202/5146/84287/5076/11023/6240/7275/10083/57084/5080/5954/7490/24147/1270/11145/57010/4041/25987/4647/8322/65084/120114/4544/1410/1813/7070/5818/50937/81029/775/7289/113246/9573/8076/1027/144165/362/94/5916/5204/10220/56890/10818/79738/4617/80184/246213/121643/84678/2254/51761/2321/145173/341640/5457/10253/84189/1282/6656/57096/6297/652/4990/3091/57381/64093/5663/2353/23093/123016/64919/7528/4212/161742/54567/2200/8854/84465/197021/4088/10002/585/64220/1543/49855/220/30812/3684/85407/23322/79583/170692/4094/146167/2303/5176/1497/5187/22899/4213/27077/9706/1411/4763/84440/124842/146862/3975/5469/5914/3859/6774/4669/7484/6909/22901/6662/54549/23210/25794/8736/284217/5797/57045/56853/30062/596/682/51343/718/6597/27151/23770/80714/23094/399473/7040/56006/388552/10848/147912/79147/2909/56917/581/57030/3982/112724/7837/6664/130557/26160/6654/2202/51057/200734/4211/57835/4867/10461/22930/1745/1746/6670/4760/1290/659/10152/7855/1421/1420/7475/1412/646960/8864/130916/128637/182/631/55184/22803/30813/60436/655/79444/3150/1826/5316/1409/1417/1415/1413/1414/4771/3985/9215/468/7477/491/7476/7068/5915/7048/93/1499/3913/2779/7474/8820/56999/4286/131544/1295/50939/25945/55764/6010/8419/2047/5523/64805/344658/5584/6498/86/1427/57110/3280/1739/5158/57545/8842/57728/8929/5156/3791/658/5308/55212/2247/10252/256471/23657/5458/2823/55714/2195/6531/79888/25836/2255/348980/3670/134359/4124/2201/5145/5159/285590/2916/2295/2296/654/7020/84062/6659/5089/5961/7422/221391/7021/85015/639/7101/3066/221322/2697/54806/10370/100126572/221935/7291/340273/358/3624/2737/1956/10371/2792/43/7472/23554/51384/5078/28996/835/6604/155051/6469/2055/9172/94137/6101/55636/157506/27067/793/116039/79977/22882/6505/4781/401498/6096/4915/23287/23552/23424/7111/7046/9314/286204/9355/5090/114789/10319/1289/4851/357/4810/4693/91851/1641",382
"GO:0150063","GO:0150063","visual system development","376/14761","415/18986",0.906024096385542,1.16535285508949,6.36601907642948,2.73367743359786e-12,1.34581042884818e-09,9.471583593818e-10,"2782/6497/261734/10218/9927/1969/4237/2048/57822/25932/65979/3065/3208/1296/84879/149461/2301/4774/6121/343472/8412/118427/2780/128338/7482/204851/4853/2703/55891/10763/22926/5087/356/23418/779/10765/493/343035/5629/7042/7483/2625/7431/256297/22931/6935/8829/5979/196740/220202/5146/84287/5076/11023/6240/7275/10083/57084/5080/5954/7490/24147/1270/11145/57010/4041/25987/4647/8322/65084/120114/4544/1410/1813/7070/5818/50937/81029/775/7289/113246/9573/8076/1027/144165/362/94/5916/5204/10220/56890/10818/79738/4617/80184/246213/121643/84678/2254/51761/2321/145173/341640/10253/84189/1282/6656/57096/6297/652/4990/3091/57381/64093/5663/2353/23093/123016/64919/7528/4212/161742/54567/2200/8854/84465/197021/4088/10002/585/64220/1543/49855/220/30812/3684/85407/23322/79583/170692/4094/146167/2303/5176/1497/5187/22899/4213/27077/1411/4763/84440/146862/3975/5469/5914/3859/6774/4669/7484/6909/22901/6662/54549/23210/25794/8736/284217/5797/57045/56853/30062/596/682/51343/718/6597/27151/23770/80714/23094/399473/7040/56006/388552/10848/147912/79147/2909/56917/581/57030/3982/112724/7837/6664/130557/26160/6654/2202/51057/200734/4211/57835/4867/10461/22930/1745/1746/6670/4760/1290/659/10152/7855/1421/1420/7475/1412/646960/8864/130916/128637/182/631/55184/22803/30813/60436/655/79444/3150/1826/5316/1409/1417/1415/1413/1414/4771/3985/9215/468/7477/491/7476/7068/5915/7048/93/1499/3913/2779/7474/8820/56999/4286/131544/1295/50939/25945/55764/6010/8419/2047/5523/64805/344658/5584/6498/86/1427/57110/3280/1739/5158/57545/8842/57728/5156/3791/658/5308/55212/2247/10252/256471/23657/5458/2823/55714/2195/6531/79888/25836/2255/348980/134359/4124/2201/5145/5159/285590/2916/2295/2296/654/7020/84062/6659/5089/5961/7422/221391/7021/85015/639/7101/3066/221322/2697/54806/10370/100126572/221935/7291/340273/358/3624/2737/1956/2792/43/7472/23554/51384/5078/28996/835/6604/155051/6469/2055/9172/94137/6101/55636/157506/27067/793/116039/79977/22882/6505/4781/401498/6096/4915/23287/23552/23424/7111/7046/9314/286204/9355/5090/114789/10319/1289/4851/357/4810/4693/91851/1641",376
"GO:0030048","GO:0030048","actin filament-based movement","137/14761","140/18986",0.978571428571429,1.25866520851278,5.74172353080566,4.98267566198886e-12,2.27779458833777e-09,1.60307286899627e-09,"388591/10630/6548/10163/5142/54874/3752/476/2702/477/9722/55811/7139/134/6262/783/29119/57698/3784/55742/4607/10008/4647/6330/6327/55800/3762/775/3741/3764/10060/5318/6334/4637/4640/283446/488/4842/4624/4625/122786/23224/440193/70/55930/4644/7168/10021/2013/487/29895/442901/4641/29098/4628/4626/4622/4620/4621/4642/80179/3728/10052/8913/6329/3759/6093/406922/1824/1829/4645/23327/4650/6324/81/54795/79784/57669/274/4648/9839/3760/6328/6326/6323/6335/6332/7456/4430/7341/4632/7429/23704/85366/406904/9992/3753/4627/25777/859/23171/6331/6336/11280/7134/776/5290/2257/1739/22998/287/817/9631/5144/3781/6444/1832/4646/5350/2697/9444/54749/64005/781/6717/10142/857/8976/3757/2626/6781/2934/7454/23630/554212/2258/2316",137
"GO:0051960","GO:0051960","regulation of nervous system development","415/14761","463/18986",0.896328293736501,1.15288184979888,6.225017765504,1.20082537624373e-11,5.1235216053066e-09,3.60584686662943e-09,"375790/6497/7161/390992/54626/22883/2475/7133/23013/2048/23028/400746/79727/51441/3065/23499/26508/9682/63950/4898/7804/1600/85440/23566/57463/58497/10500/6281/64218/60484/63827/4914/55811/22920/7143/259266/406955/9928/9283/7832/5129/5362/7779/5629/11221/89780/57165/81559/27185/3688/8829/56288/6387/118738/22943/22891/1959/347731/9231/657/5728/6585/118813/9148/57698/11023/84504/430/1982/644943/406/6833/627/5080/4076/2147/4038/745/23529/4135/26011/8322/1075/2915/387804/8898/10413/1813/7070/6653/406911/50937/654429/9746/3845/79365/65981/347902/57609/5916/3458/23011/4673/10154/55198/5501/23316/26259/9921/6049/10810/23111/5925/5457/114798/84189/1638/3981/2290/51199/5583/3091/5663/8650/22938/23768/23405/23191/6692/54567/3706/567/80031/283659/302/5604/56965/27020/57611/8482/176/145864/8128/56963/79006/30812/57465/29904/3687/4504/6376/999/146433/9798/8140/5176/5048/443/57555/9513/7157/1949/84667/9423/51393/7732/9706/4763/26022/40/6356/9572/5914/9001/8153/2670/4137/7473/3213/9241/1636/10458/6860/4152/1630/147381/6794/5605/5802/3949/1463/404037/84079/163175/4099/22933/10683/9253/7040/1954/94030/6664/3398/23175/56896/9378/57142/53335/10505/347730/9451/3553/274/7852/4036/1745/1746/659/4133/2335/7520/58190/23363/2043/5270/2637/55502/8864/10494/5020/650/23767/4821/79953/8530/7052/63925/23394/655/1002/26039/140578/58494/351/7074/10215/1826/65078/4771/3976/7533/706/23654/85358/57633/8553/5021/7476/5915/2803/64689/1524/1499/22906/5364/1605/6405/7474/6092/6091/1814/5361/2624/23129/6259/2047/64084/6596/170506/4311/6474/5584/6498/22871/8087/2049/9175/2119/51726/3556/3280/1739/9353/170825/3815/5978/22902/4825/5783/6696/2895/474/5530/51176/2247/5458/7097/9693/3148/7424/9037/3572/4131/23440/1462/1404/1946/4124/23105/51265/1495/26045/406938/1627/3400/9856/4049/8831/23500/54209/84630/7422/27242/577/7162/2045/23376/7101/9896/3066/23493/4602/4988/26230/6993/9444/7058/222894/3569/2737/816/1956/3984/10371/222223/57154/1523/5649/54674/3475/7472/5803/389549/6608/91584/5764/673/2146/2636/6604/6009/7516/6469/5108/4747/7976/84376/4067/5324/55636/27067/23462/7038/575/90865/5789/158038/4915/10507/22954/1620/9355/4851/6792/11141/407006/407007/10013/23096/54413/10800/27286/80823/7224/2258/4168/139065/84631/2332/5365/3897/393/4204/2664/55558",415
"GO:0050767","GO:0050767","regulation of neurogenesis","347/14761","383/18986",0.906005221932115,1.16532857825372,6.10949986016332,1.93514838921791e-11,7.74059355687166e-09,5.44769734043649e-09,"6497/7161/390992/54626/2475/7133/23013/2048/23028/79727/51441/3065/23499/26508/9682/63950/4898/7804/1600/85440/23566/57463/58497/10500/6281/60484/63827/55811/22920/7143/259266/406955/9283/7832/5362/7779/5629/11221/89780/57165/81559/27185/3688/8829/6387/118738/22891/1959/657/5728/6585/118813/9148/57698/11023/84504/430/1982/644943/406/6833/627/5080/4076/2147/4038/745/23529/4135/26011/8322/2915/10413/1813/7070/6653/406911/50937/3845/79365/65981/57609/3458/23011/4673/10154/55198/5501/23316/26259/9921/6049/23111/5925/5457/114798/1638/3981/2290/51199/5583/3091/5663/8650/22938/23405/23191/6692/54567/3706/567/80031/283659/302/5604/56965/27020/57611/8482/176/145864/56963/79006/30812/57465/29904/4504/6376/999/146433/9798/8140/5176/5048/443/9513/7157/1949/84667/9423/51393/7732/9706/4763/26022/6356/9572/9001/8153/2670/4137/7473/3213/9241/1636/10458/6860/4152/1630/6794/5605/5802/3949/1463/404037/84079/4099/22933/10683/9253/7040/1954/6664/3398/56896/57142/53335/10505/3553/274/7852/4036/1745/1746/659/4133/2335/7520/58190/23363/2043/5270/55502/8864/10494/650/4821/7052/63925/23394/655/1002/26039/140578/7074/10215/1826/65078/4771/3976/7533/706/23654/85358/8553/7476/2803/64689/1524/1499/22906/5364/1605/6405/7474/6092/6091/1814/5361/2624/23129/6259/6596/170506/4311/6474/5584/6498/8087/9175/2119/51726/3280/9353/170825/3815/5978/22902/4825/6696/474/5530/51176/2247/5458/7097/9693/3148/7424/9037/3572/4131/23440/1462/1404/1946/4124/23105/51265/1495/406938/1627/3400/9856/4049/8831/23500/54209/84630/7422/2045/23376/7101/3066/23493/4602/4988/26230/6993/9444/222894/3569/2737/816/1956/3984/10371/57154/1523/5649/3475/7472/5803/389549/6608/91584/5764/673/2146/6604/6009/7516/6469/5108/4747/7976/84376/4067/5324/55636/27067/23462/90865/5789/4915/10507/22954/1620/9355/4851/6792/11141/407006/407007/10013/10800/80823/7224/2258/4168/2332/5365/3897/393/4204/2664/55558",347
"GO:0001659","GO:0001659","temperature homeostasis","176/14761","185/18986",0.951351351351351,1.22365400425152,5.71375878186475,4.56448323108067e-11,1.69618564723622e-08,1.19374644482299e-08,"63976/9927/4237/249/23028/2827/1907/4898/1376/26027/115209/85440/3953/5733/5565/51043/9673/5743/51094/134/50486/2104/2271/338557/6319/83401/153/170394/406/55366/10062/26580/7351/6588/3606/1813/79602/9746/7480/25875/3226/6778/55198/1240/283455/5564/2308/8600/3356/5925/1910/4857/1734/7253/1778/2628/7090/3480/18/3566/23090/64127/79068/2303/7442/23135/51393/201163/10400/25979/7067/9572/6774/58488/5608/116/1149/8792/9658/6794/6597/376497/4858/26291/7376/4849/6868/23175/2034/94097/7840/55818/8809/3552/3553/7852/5334/5746/33/79054/8864/5020/3397/1051/4159/2778/4923/11096/7226/468/5021/23228/93/729230/2876/9807/57406/10644/9370/10891/3516/8929/10874/51316/3033/79071/7350/3600/56034/2180/4883/5618/57561/4012/324/3596/3565/1958/8841/154/133522/1812/8878/3662/55856/7422/1268/3910/2697/50508/9444/2887/948/43/222236/857/3952/6009/64641/155/2171/2167/1666/3297/3717/216/10912/6850/7099/3934/9536/1621/4851/79813/7030/8473",176
"GO:0060562","GO:0060562","epithelial tube morphogenesis","302/14761","331/18986",0.91238670694864,1.17353661798841,5.9532940450979,4.77052213285188e-11,1.69618564723622e-08,1.19374644482299e-08,"1855/6497/388591/5293/56998/4524/1969/54361/57822/25932/65979/7075/6491/4070/5567/9653/8543/11146/1435/64783/7482/4853/57216/5087/10765/5629/7042/89780/183/6262/55083/2625/221074/8829/5979/2658/219736/4838/9231/79812/9585/5076/84445/10660/8945/2253/51684/2263/10522/3611/8642/133/9645/55366/7490/7189/187/4041/26005/7481/5058/5241/10413/6768/7289/3845/144165/7421/7471/94/5916/8914/8549/80184/317/121643/79600/84678/10959/90627/83852/10253/1948/1282/4323/7080/3169/652/6495/51804/3091/4522/5663/51676/26585/342184/6692/54567/4088/585/5371/1512/56963/30812/7249/5310/23059/3687/6299/79191/65009/80004/123872/2294/2303/1497/5216/9423/9955/9953/6356/3975/6928/5469/5914/2648/388389/7484/3217/9241/54903/406991/6909/10672/6662/55036/284217/80000/57534/4089/596/682/84292/5566/25789/10653/7040/1954/7408/25865/2909/54922/80199/6201/130497/388/151449/26160/10736/5534/344022/54910/7849/2736/7852/90/4036/129880/3237/7475/2043/2637/650/8195/58495/64412/6714/51098/6789/6385/57167/655/1522/3911/27443/9620/23654/859/7048/131405/1499/29072/1605/7474/8820/27086/200894/55081/846/55764/23129/27031/339829/4976/3280/1739/57545/9353/3516/11019/3791/374/3627/5311/255743/51176/1950/55212/2247/10252/64399/1909/6423/9464/836/153572/79192/170690/81792/2255/2297/4208/26249/2246/2908/1436/9421/1482/4488/1906/780/63943/4855/6046/7422/5314/653/2045/2697/6943/54806/64065/10370/25902/2099/25928/7291/57057/5898/2737/83605/23242/9723/4233/7472/6608/5420/6469/64478/2626/10395/4824/7976/64321/2138/157506/6788/79977/8323/115908/340419/2131/9788/4609/23513/23552/5727/3371/9355/2022/25/7248/4851/441478/5613/9500/367/9968/4435/186/2719/7547",302
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","222/14761","238/18986",0.932773109243697,1.19975816354589,5.79649381824778,6.32815050589758e-11,2.13158753882866e-08,1.50017484846181e-08,"1855/5590/79594/23499/1907/23566/343472/1901/1435/10500/55811/63923/7143/127833/10765/89780/27185/55083/221074/3688/8829/6387/5592/7414/6585/118813/84445/57698/2263/1982/627/23769/2017/7481/10413/9746/144165/57609/5916/84298/23011/6857/8437/6049/9201/23111/10631/10253/114798/113622/9362/51199/652/6495/51804/23191/4692/342184/440275/56924/80208/80031/51324/57611/8482/25942/8826/8128/56963/51760/85407/6299/4504/999/9798/5048/81565/9423/51393/9706/6356/3975/6928/5469/8153/4137/7473/9043/6909/6662/114804/55364/6860/1630/23327/6794/5802/1785/23025/4099/7040/1954/348/84258/59284/10155/23369/50618/57142/53335/2016/10505/150465/57669/7852/3239/3676/659/65059/8828/4133/2335/9962/23767/8904/23394/6790/1908/1002/351/7074/1826/6285/65078/7477/151835/7048/23122/2803/1499/3913/6405/7474/214/2932/54437/5361/66000/6259/5523/9175/344901/9353/22902/374/4825/6696/10252/5458/1909/6423/9037/2255/4131/1946/23105/51265/2246/5459/26999/6586/51299/1906/9856/780/57699/5754/7422/23607/22999/2045/8936/2099/5071/23242/26053/3984/10371/57154/4897/3475/91584/6469/55909/6422/157506/9699/2131/6456/9373/203228/4882/10507/3371/9355/25/10439/4851/8636/6792/8239/10013/9968/54413/7224/10479/2258/3897/393/4204/2664/55558",222
"GO:0097485","GO:0097485","neuron projection guidance","221/14761","237/18986",0.932489451476793,1.19939331520482,5.77358477278567,7.62229187622827e-11,2.43913340039305e-08,1.71662036517794e-08,"1855/1889/2046/2048/11313/284656/9048/23032/91624/8543/4853/10500/1942/64218/4914/57549/57216/4009/7143/89884/56956/59352/23114/6900/55740/89780/5588/2625/3799/8829/5979/6387/644168/1959/84665/220202/219699/9211/6585/2253/11023/283297/627/5080/5795/53942/4684/57453/5818/64221/54538/9638/654429/5800/55605/1272/4753/3798/115557/59277/23077/1948/55701/2290/7080/5015/9369/23768/123016/9252/64919/51466/23191/80031/4756/8482/64843/10509/8399/6477/25894/1949/9423/9706/8851/3975/2064/7473/9241/5797/494470/4089/1630/1943/10501/4854/6324/1954/7408/4858/2909/6868/151449/56896/9637/6654/9378/10678/10505/54910/2736/3800/10716/1123/659/8828/8609/8941/2043/2637/23767/85449/655/1908/1002/54915/351/1826/7477/10752/27255/152330/1951/3913/1605/6405/7869/57408/7474/6092/6091/2042/285220/214/91653/2596/54437/8997/5361/6259/2047/2049/9353/323/2044/474/658/8633/5458/1909/23022/153478/9037/7204/133418/3670/2297/1946/57556/9499/56134/5459/1436/26999/6586/90249/347733/1906/5754/7422/2045/2534/3908/5879/2115/729920/2128/2737/10512/9723/10371/223117/1749/5649/4897/389549/6608/91584/2051/2636/6469/7976/137970/4147/2131/5747/4781/10507/5727/9355/256158/8022/4851/3730/170302/4693/10013/4983/1947/3897/55558",221
"GO:0007411","GO:0007411","axon guidance","220/14761","236/18986",0.932203389830508,1.19902537492867,5.75060649326815,9.17829148335251e-11,2.79719359492648e-08,1.96861700537671e-08,"1855/1889/2046/2048/11313/284656/9048/23032/91624/8543/4853/10500/1942/64218/4914/57549/57216/4009/7143/89884/56956/59352/23114/6900/55740/89780/5588/2625/3799/8829/5979/6387/644168/1959/84665/220202/219699/9211/6585/2253/11023/283297/627/5080/5795/53942/4684/57453/5818/64221/54538/9638/654429/5800/55605/1272/4753/3798/115557/59277/23077/1948/55701/2290/7080/5015/9369/23768/123016/9252/64919/51466/23191/80031/4756/8482/64843/10509/8399/6477/25894/1949/9423/9706/8851/3975/2064/7473/9241/5797/494470/4089/1630/1943/10501/4854/6324/1954/7408/4858/2909/6868/151449/56896/9637/6654/9378/10678/10505/54910/2736/3800/10716/1123/659/8828/8609/8941/2043/2637/23767/85449/655/1908/1002/54915/351/1826/7477/10752/27255/152330/1951/3913/1605/6405/7869/57408/7474/6092/6091/2042/285220/214/91653/2596/54437/8997/6259/2047/2049/9353/323/2044/474/658/8633/5458/1909/23022/153478/9037/7204/133418/3670/2297/1946/57556/9499/56134/5459/1436/26999/6586/90249/347733/1906/5754/7422/2045/2534/3908/5879/2115/729920/2128/2737/10512/9723/10371/223117/1749/5649/4897/389549/6608/91584/2051/2636/6469/7976/137970/4147/2131/5747/4781/10507/5727/9355/256158/8022/4851/3730/170302/4693/10013/4983/1947/3897/55558",220
"GO:0007517","GO:0007517","muscle organ development","333/14761","369/18986",0.902439024390244,1.16074163790212,5.82822832522104,1.72154779887815e-10,5.0081390512819e-08,3.5246425987558e-08,"6497/5081/3399/57190/2275/79647/26508/59269/63950/257194/7049/1901/1301/607/4000/4209/127385/844/779/7139/7135/4656/7832/467/5629/1063/7042/3142/84976/89780/58/54583/6262/10472/283078/6840/3688/84159/1959/23411/58529/10105/657/27063/7093/26287/10660/2253/9148/11023/2263/406/55553/4654/8048/7490/60529/4607/1270/30008/51111/2248/1410/6876/283149/3312/50937/8538/7004/8531/10060/3845/5318/7480/5463/341405/3164/3679/2065/4637/4666/4618/4617/3479/4633/647589/5925/688/5457/196541/4624/4625/1073/30001/652/6495/51804/8110/2353/51676/145258/70/54567/825/80208/9318/6938/7168/23060/4088/22801/64220/26263/53339/1106/7026/4205/55692/30812/8912/57496/26471/29895/115509/78994/1489/84148/493829/463/2303/161882/6665/4621/93649/4763/55352/146862/5469/4669/8506/2535/124872/6442/3131/9241/6198/1655/8736/4092/4089/596/10362/84717/100271849/4207/6261/22933/163126/7040/79147/51231/79784/6664/150921/3344/51542/27302/56603/10791/150572/130827/905/4703/129446/4036/10324/1134/3235/7273/1281/54529/2660/8837/1385/1674/10290/29926/5077/92737/1144/1293/2817/6939/2280/56261/650/85366/57158/3911/406904/140578/94104/1827/104/1291/6899/7494/3976/6525/9215/23764/10521/2033/859/9975/8320/11280/1499/4634/10869/2876/1605/7134/389125/51460/2317/56203/64091/4638/57493/339855/2047/27230/6474/6498/8087/53834/4487/2121/3516/8929/6443/3627/5530/51176/55013/51778/1909/8819/10409/5562/3670/57486/79810/9456/4208/4015/84466/5307/140947/497189/4762/1958/1839/406935/406937/9421/6444/1482/2296/1832/221662/9750/3009/84300/221496/1432/9477/101929726/1310/11149/64208/8763/2697/23493/3908/6943/10370/7402/221937/2115/4223/9734/7291/57057/2006/6717/8321/8910/858/857/7472/6608/136319/3792/6469/9172/55909/1960/3084/55636/9242/56704/157680/23414/575/5339/57462/1271/5079/7046/347273/2218/2022/445/389827/4851/1756/7504/4303/26548/2273/4534",333
"GO:0043010","GO:0043010","camera-type eye development","327/14761","362/18986",0.903314917127072,1.16186823498236,5.81204902808064,1.87215920269353e-10,5.20948647706026e-08,3.6663474729179e-08,"2782/6497/261734/10218/9927/1969/2048/57822/25932/65979/3065/3208/1296/84879/149461/2301/4774/6121/343472/8412/2780/128338/7482/204851/4853/2703/55891/10763/23418/779/10765/493/343035/5629/7042/7483/2625/7431/256297/6935/8829/5979/196740/220202/5146/5076/11023/6240/7275/10083/57084/5080/5954/7490/24147/1270/11145/57010/4041/25987/8322/65084/120114/4544/1410/1813/7070/5818/50937/81029/775/7289/113246/1027/144165/362/94/5916/5204/10220/56890/10818/79738/4617/80184/246213/121643/84678/51761/2321/145173/10253/84189/1282/6656/57096/652/3091/57381/5663/2353/23093/123016/64919/7528/161742/54567/2200/8854/84465/197021/4088/10002/585/64220/1543/49855/220/30812/23322/79583/4094/146167/2303/5176/1497/5187/22899/27077/1411/4763/84440/146862/3975/5469/5914/3859/6774/4669/7484/6909/22901/6662/54549/23210/8736/284217/5797/57045/56853/30062/682/51343/6597/23770/399473/7040/10848/147912/79147/2909/581/57030/3982/112724/6664/130557/26160/6654/2202/51057/200734/4211/57835/4867/10461/22930/1745/1746/6670/4760/659/10152/7855/1421/1420/7475/1412/646960/8864/130916/128637/182/631/22803/30813/60436/655/79444/3150/1826/5316/1409/1417/1415/1413/1414/4771/3985/9215/468/7477/491/7476/7068/7048/93/1499/3913/2779/7474/8820/56999/4286/131544/1295/50939/25945/55764/6010/8419/2047/344658/6498/86/1427/57110/3280/1739/5158/57545/8842/57728/5156/3791/658/5308/2247/10252/256471/23657/5458/2823/55714/2195/6531/79888/2255/348980/4124/2201/5145/5159/2916/2295/2296/7020/84062/6659/5961/7422/221391/7021/85015/639/7101/3066/221322/2697/54806/10370/100126572/221935/7291/358/3624/2737/1956/43/7472/23554/51384/5078/28996/835/6604/155051/6469/2055/9172/94137/6101/55636/157506/793/116039/79977/22882/6505/4781/6096/4915/23287/23552/23424/7111/7046/9314/286204/9355/114789/10319/4851/357/4810/4693/1641",327
